,Skills
21117,agile
21117,python
21117,programming
21117,sql
21117,nosql
21117,ai
21117,devops
21117,go
21117,c
21118,spreadsheet
21119,oracle
21119,warehousing
21119,ssas
21119,cloud
21119,agile
21119,snowflake
21119,sql
21119,server
21120,alteryx
21120,word
21120,visio
21120,server
21120,microsoft
21120,sql
21120,excel
21120,vba
21121,database
21121,pl/sql
21121,cloud
21121,agile/scrum
21121,agile
21121,python
21121,programming
21121,spark
21121,warehousing
21121,aws
21121,pyspark
21121,redshift
21121,tableau
21121,etl
21121,cognos
21121,sql
21121,machine_learning
21122,cloud
21122,data_lakes
21122,agile
21122,aws
21122,machine_learning
21123,data_lake
21123,agile
21123,programming
21123,etl
21123,sql
21123,server
21123,azure
21124,cloud
21124,aws
21124,azure
21125,excel
21125,outlook
21125,machine_learning
21126,cloud
21126,ruby
21126,node
21126,frontend
21126,saas
21126,backend
21126,microsoft
21126,ember.js
21126,golang
21126,aws
21126,go
21126,azure
21127,excel
21127,microsoft
21127,word
21127,powerpoint
21127,outlook
21127,go
21128,numpy
21128,python
21128,docker
21128,git
21128,programming
21128,devops
21128,pandas
21128,ci/cd
21128,aws
21128,etl
21128,ml
21128,ai
21128,machine_learning
21128,bash
21128,airflow
21128,scikit-learn
21128,mlops
21129,
21130,go
21131,git
21131,scrum
21131,agile
21131,slack
21131,jira
21132,microsoft
21132,saas
21132,json
21132,javascript
21132,sass
21132,agile
21132,jira
21132,kanban
21132,html5
21132,devops
21133,cloud
21133,python
21133,machine_learning
21133,c++
21134,javascript
21134,programming
21135,
21136,cloud
21136,javascript
21136,agile
21136,asp.net
21136,server
21136,microsoft
21136,ci/cd
21136,sql
21136,azure
21136,jquery
21137,unix/linux
21137,airflow
21137,aws
21137,programming
21137,etl
21137,sql
21138,looker
21138,qlik
21138,redshift
21138,tableau
21138,snowflake
21138,sql
21138,excel
21139,database
21139,ruby
21139,node.js
21139,saas
21139,slack
21139,looker
21139,warehousing
21139,redis
21139,aws
21139,redshift
21139,etl
21139,postgres
21140,agile
21140,docker
21140,git
21140,scrum
21140,frontend
21140,backend
21140,ci/cd
21140,aws
21140,postgres
21141,r
21141,python
21141,ai
21141,machine_learning
21142,database
21142,scrum
21142,microsoft
21142,frontend
21142,agile/scrum
21142,ajax
21142,css
21142,javascript
21142,html
21142,agile
21142,programming
21142,asp.net
21142,sql
21142,jquery
21142,server
21142,html5
21142,c
21143,cloud
21143,aws
21143,azure
21144,cloud
21144,aws
21144,azure
21145,microsoft
21145,cloud
21145,java
21145,javascript
21145,aws
21145,python
21145,programming
21145,azure
21145,go
21145,c
21146,cloud
21146,aws
21146,azure
21147,cloud
21147,linux
21147,docker
21147,slack
21147,microsoft
21148,r
21148,git
21148,codebase
21148,python
21148,programming
21148,ai
21148,machine_learning
21149,nlp
21149,python
21149,ml
21149,docker
21149,pytorch
21149,tensorflow
21149,machine_learning
21150,
21151,json
21151,sql
21151,server
21151,c
21152,python
21152,matlab
21152,ai
21152,machine_learning
21153,python
21153,pytorch
21153,tensorflow
21153,machine_learning
21154,excel
21155,cloud
21155,java
21155,aws
21156,machine_learning
21157,c++
21157,c
21158,spreadsheets
21158,agile
21158,microsoft
21158,sharepoint
21158,excel
21159,unix/linux
21159,cloud
21159,python
21159,jira
21159,r
21159,git
21159,ibm
21159,oracle
21159,perl
21159,java
21159,shell
21159,aws
21159,sql
21160,python
21160,r
21160,gcp
21160,spark
21160,aws
21160,tableau
21160,sql
21160,azure
21160,coding
21161,cloud
21161,programming
21161,microsoft
21161,aws
21161,go
21161,azure
21162,bloomberg
21162,jira
21162,sql
21163,agile
21163,jira
21163,visio
21163,powerpoint
21163,sharepoint
21163,excel
21163,atlassian
21164,data_lake
21164,data_lakes
21164,etl
21164,nosql
21164,machine_learning
21165,data_lake
21165,database
21165,python
21165,hadoop
21165,ibm
21165,oracle
21165,microsoft
21165,sql
21166,back-end
21166,ruby
21166,python
21167,scrum
21167,golang
21167,java
21167,agile
21167,coding
21167,programming
21168,cloud
21168,javascript
21168,agile
21168,python
21168,linux
21168,docker
21168,node.js
21168,java
21168,sql
21168,nosql
21168,go
21169,back-end
21169,backend
21169,redis
21169,cloud
21169,saas
21169,golang
21169,aws
21169,mysql
21169,programming
21169,jira
21169,sql
21169,go
21169,bitbucket
21170,excel
21171,excel
21171,microsoft
21171,cloud
21171,saas
21171,aws
21171,redshift
21171,tableau
21171,looker
21171,sql
21171,bi
21171,azure
21172,database
21172,programming
21172,java
21172,machine_learning
21173,cloud
21173,aws
21173,azure
21174,graphql
21174,node.js
21174,cloud
21174,java
21174,javascript
21174,aws
21174,agile
21174,postgresql
21174,docker
21175,cloud
21176,ssis
21176,database
21176,microsoft
21176,t-sql
21176,sql
21176,bi
21176,server
21176,ssrs
21177,cloud
21177,aws
21177,azure
21178,github
21178,database
21178,cloud
21178,pyspark
21178,agile
21178,etl
21178,cognos
21178,sql
21178,devops
21178,azure
21179,php
21179,c
21179,go
21179,coding
21180,
21181,oracle
21182,excel
21183,cloud
21183,agile
21183,hadoop
21183,saas
21183,tableau
21183,etl
21183,sql
21183,excel
21184,agile
21184,saas
21184,etl
21185,database
21185,cloud
21185,javascript
21185,python
21185,bigquery
21185,gcp
21185,aws
21185,mysql
21185,snowflake
21185,sql
21185,go
21185,postgres
21186,
21187,agile
21188,r
21188,excel
21188,microsoft
21188,python
21188,tableau
21189,sap
21189,database
21189,programming
21190,microsoft
21190,sharepoint
21191,frontend
21191,cloud
21191,saas
21191,javascript
21192,
21193,agile
21194,agile
21194,jira
21195,python
21195,coding
21195,machine_learning
21195,spark
21196,sap
21196,database
21196,saas
21196,agile
21196,python
21196,programming
21196,tableau
21196,etl
21196,snowflake
21196,sql
21196,bi
21196,kanban
21197,database
21197,power_bi
21197,bi
21197,server
21197,saas
21197,microsoft
21197,dax
21197,redshift
21197,etl
21197,sql
21197,ssis
21197,ssrs
21198,server
21198,ios
21198,swift
21198,terminal
21199,excel
21199,slack
21199,tableau
21199,twilio
21199,bi
21200,excel
21201,python
21201,bi
21201,r
21201,saas
21201,looker
21201,redshift
21201,tableau
21201,snowflake
21201,sql
21201,excel
21202,cloud
21202,programming
21202,microsoft
21202,aws
21202,go
21202,azure
21203,graphql
21203,javascript
21203,vue.js
21203,agile
21203,docker
21203,frontend
21204,cloud
21204,python
21204,jira
21204,hadoop
21204,slack
21204,programming
21204,spark
21204,github
21204,java
21204,aws
21204,etl
21204,sql
21204,machine_learning
21204,go
21204,postgres
21205,javascript
21205,ruby
21205,programming
21205,sql
21205,nosql
21205,machine_learning
21206,javascript
21206,programming
21207,java
21207,coding
21208,cloud
21208,aws
21208,azure
21209,cloud
21209,python
21209,linux
21209,docker
21209,programming
21209,devops
21209,aws
21209,go
21210,python
21210,rust
21210,machine_learning
21210,go
21210,c++
21211,
21212,pandas
21212,tableau
21212,sql
21212,go
21213,slack
21213,programming
21213,java
21213,kotlin
21214,agile
21214,ai
21214,machine_learning
21215,
21216,ios
21216,agile
21217,saas
21217,iot
21217,outlook
21218,tableau
21218,looker
21218,sql
21219,airflow
21219,cloud
21219,gcp
21219,aws
21219,python
21219,ml
21219,machine_learning
21219,spark
21220,excel
21220,alteryx
21220,microsoft
21220,python
21220,tableau
21220,sql
21221,datadog
21221,backend
21221,airflow
21221,gcp
21221,aws
21221,programming
21221,paas
21221,spark
21222,back-end
21222,database
21222,git
21222,cloud
21222,aws
21222,mongo
21222,sql
21222,nosql
21222,devops
21222,js
21222,azure
21222,c
21223,power_bi
21223,saas
21223,etl
21223,sql
21223,go
21224,cloud
21224,aws
21224,azure
21225,javascript
21225,ruby
21225,server
21225,html5
21225,back-end
21225,git
21225,mssql
21225,github
21225,mysql
21225,jquery
21226,
21227,agile
21228,oracle
21228,git
21228,cloud
21228,java
21228,aws
21228,python
21228,snowflake
21228,c
21229,go
21230,bash
21230,powershell
21230,git
21230,microsoft
21230,ci/cd
21230,cloud
21230,java
21230,css
21230,javascript
21230,aws
21230,html
21230,agile
21230,python
21230,php
21230,sql
21230,docker
21230,devops
21230,bitbucket
21230,azure
21230,c
21231,cloud
21231,agile
21231,jira
21232,database
21232,cloud
21232,power_bi
21232,agile
21232,python
21232,linux
21232,docker
21232,server
21232,bi
21232,devops
21232,spark
21232,warehousing
21232,microsoft
21232,ci/cd
21232,aws
21232,pyspark
21232,etl
21232,ml
21232,snowflake
21232,sql
21232,ai
21232,machine_learning
21232,azure
21232,coding
21232,mlops
21232,postgres
21233,
21234,database
21234,oracle
21234,sql
21235,agile
21235,tableau
21235,jira
21236,data_lake
21236,database
21236,hadoop
21236,sql
21236,azure
21236,spark
21237,airflow
21237,ci/cd
21237,redis
21237,cloud
21237,python
21237,programming
21237,postgresql
21237,linux
21237,docker
21237,nosql
21237,apache
21237,spark
21238,cloud
21238,saas
21238,python
21238,programming
21238,linux
21239,cloud
21239,golang
21239,programming
21240,javascript
21240,node.js
21240,mongodb
21240,java
21240,postgres
21241,cloud
21241,aws
21241,azure
21242,javascript
21242,java
21242,aws
21242,azure
21242,js
21243,microsoft
21243,cloud
21243,java
21243,javascript
21243,aws
21243,python
21243,programming
21243,azure
21243,go
21243,c
21244,
21245,coding
21246,plotly
21246,cloud
21246,python
21246,linux
21246,bi
21246,git
21246,programming
21246,looker
21246,spark
21246,matplotlib
21246,pandas
21246,pyspark
21246,tableau
21246,sql
21246,machine_learning
21246,scikit-learn
21247,graphql
21247,scrum
21247,redis
21247,saas
21247,cloud
21247,javascript
21247,ruby
21247,agile
21247,programming
21247,postgresql
21247,server
21248,cloud
21248,python
21248,programming
21248,go
21249,r
21249,python
21249,bigquery
21249,looker
21250,spark
21250,backend
21250,codebase
21250,aws
21250,excel
21250,airflow
21251,cloud
21251,aws
21251,azure
21252,cloud
21252,aws
21252,azure
21253,sql
21253,etl
21253,powerbi
21253,power_bi
21254,database
21254,pl/sql
21254,cloud
21254,agile/scrum
21254,agile
21254,python
21254,programming
21254,spark
21254,warehousing
21254,aws
21254,redshift
21254,tableau
21254,etl
21254,cognos
21254,sql
21254,machine_learning
21254,unix
21255,c++
21255,shell
21255,python
21255,sql
21256,cloud
21256,python
21256,vue
21256,programming
21256,aws
21256,etl
21256,postgresql
21256,machine_learning
21257,data_lake
21257,cloud
21257,power_bi
21257,python
21257,hadoop
21257,server
21257,bi
21257,r
21257,powershell
21257,dataops
21257,gcp
21257,programming
21257,c
21257,spark
21257,java
21257,aws
21257,tableau
21257,etl
21257,snowflake
21257,sql
21257,azure
21257,bash
21257,airflow
21258,cloud
21258,ruby
21258,spark
21258,excel
21259,scrum
21259,backend
21259,cloud
21259,agile
21259,kanban
21259,devops
21260,excel
21260,back-end
21260,ios
21260,swift
21260,programming
21261,github
21261,git
21261,backend
21261,frontend
21261,java
21261,ruby
21261,redshift
21261,bigquery
21261,snowflake
21261,sql
21261,go
21261,postgres
21261,js
21261,spark
21262,r
21262,python
21262,programming
21262,sql
21262,ai
21262,machine_learning
21263,
21264,
21265,ci/cd
21265,airflow
21265,cloud
21265,gcp
21265,java
21265,data_lakes
21265,agile
21265,python
21265,programming
21265,bigquery
21265,sql
21265,apache
21265,bi
21265,spark
21266,
21267,unix/linux
21267,database
21267,cloud
21267,linux
21267,server
21267,powershell
21267,saas
21267,microsoft
21267,aws
21267,sql
21267,azure
21267,unix
21268,ai/ml
21268,programming
21268,nlp
21269,warehousing
21269,microsoft
21269,power_bi
21269,sql
21270,cloud
21270,aws
21270,azure
21271,warehousing
21271,ssis
21271,microsoft
21271,t-sql
21271,ssas
21271,power_bi
21271,ssrs
21271,azure
21272,gdpr
21272,tableau
21273,python
21273,r
21273,matlab
21273,sas
21273,sql
21273,excel
21274,data_lake
21274,ssis
21274,etl
21274,azure
21275,backend
21275,javascript
21275,go
21275,postgres
21276,agile
21276,excel
21277,graphql
21277,scrum
21277,redis
21277,saas
21277,cloud
21277,javascript
21277,ruby
21277,agile
21277,programming
21277,postgresql
21277,server
21278,cloud
21278,python
21278,docker
21278,saas
21278,spark
21278,aws
21278,redshift
21278,sql
21278,postgres
21279,php
21279,c
21279,go
21279,coding
21280,bash
21280,database
21280,cloud
21280,aws
21280,ruby
21280,python
21280,linux
21280,docker
21280,devops
21280,go
21281,javascript
21281,linux
21281,css
21281,codebase
21281,html
21281,rust
21281,c++
21282,scrum
21282,cloud
21282,ajax
21282,javascript
21282,html
21282,agile
21282,programming
21282,apache
21282,server
21282,azure
21282,c
21283,c++
21283,ibm
21283,devops
21283,c
21283,microsoft
21284,git
21284,ci/cd
21284,cloud
21284,java
21284,javascript
21284,aws
21284,python
21284,programming
21284,docker
21284,devops
21285,cloud
21285,aws
21285,azure
21286,graphql
21286,cloud
21286,javascript
21286,ruby
21286,python
21286,node.js
21286,css
21286,ios
21286,php
21286,codebase
21286,golang
21286,html
21286,sql
21286,kotlin
21286,swift
21287,javascript
21287,asp.net
21287,server
21287,git
21287,scrum
21287,css
21287,programming
21287,c
21287,html
21288,database
21288,cloud
21288,bi
21288,snowflake
21288,sql
21289,agile
21289,scrum
21290,cloud
21290,aws
21290,azure
21291,jira
21292,database
21292,hadoop
21292,r
21292,oracle
21292,macros
21292,microsoft
21292,sas
21292,tableau
21292,xml
21292,sql
21292,nosql
21292,excel
21292,spss
21292,vba
21293,excel
21293,database
21293,ci/cd
21293,tableau
21293,sql
21294,cloud
21294,aws
21294,azure
21295,back-end
21295,database
21295,aws
21295,python
21295,sql
21295,nosql
21296,saas
21296,javascript
21296,html
21296,xml
21297,excel
21298,oracle
21298,saas
21299,ajax
21299,javascript
21299,agile
21299,jira
21299,asp.net
21299,server
21299,html5
21299,programming
21299,mongodb
21299,c
21299,microsoft
21299,t-sql
21299,vb.net
21299,sql
21299,nosql
21300,graphql
21300,javascript
21300,frontend
21300,css
21300,programming
21300,devops
21300,backend
21300,kanban
21300,go
21300,postgres
21301,cloud
21301,agile
21301,git
21301,ci/cd
21301,golang
21301,machine_learning
21301,go
21301,coding
21302,warehousing
21302,microsoft
21302,airflow
21302,aws
21302,python
21302,sql
21303,cloud
21303,python
21303,linux
21303,docker
21303,programming
21303,ci/cd
21304,
21305,cloud
21305,agile
21305,excel
21306,sql
21307,graphql
21307,javascript
21307,python
21307,php
21308,java
21308,hadoop
21308,mongodb
21308,spark
21309,database
21309,backend
21309,golang
21309,aws
21309,agile
21309,nosql
21310,python
21310,jira
21310,r
21310,programming
21310,tableau
21310,sql
21310,ai
21310,machine_learning
21310,go
21311,r
21311,airflow
21311,python
21311,tableau
21311,sql
21311,machine_learning
21311,spark
21312,unix/linux
21312,javascript
21312,ruby
21312,python
21312,docker
21312,server
21312,css
21312,programming
21312,php
21312,html
21312,mysql
21312,sql
21313,cloud
21313,ruby
21313,jira
21313,docker
21313,node.js
21313,gcp
21313,github
21313,ember.js
21313,aws
21313,postgresql
21313,azure
21314,iot
21314,ios
21314,swift
21315,graphql
21315,ruby
21315,ios
21315,sql
21315,kotlin
21315,swift
21316,cloud
21316,python
21316,linux
21316,docker
21316,git
21316,saas
21316,sql
21316,coding
21317,database
21317,word
21317,agile
21317,python
21317,docker
21317,git
21317,vue
21317,aws
21317,spreadsheet
21317,azure
21318,excel
21319,javascript
21319,node.js
21319,backend
21319,mysql
21319,sql
21319,postgres
21320,linux/unix
21320,data_lake
21320,scala
21320,warehousing
21320,database
21320,git
21320,cloud
21320,shell
21320,programming
21320,apache
21320,azure
21320,spark
21321,database
21321,cloud
21321,ruby
21321,docker
21321,redis
21321,mysql
21321,sql
21321,go
21321,paas
21322,cloud
21322,javascript
21322,python
21322,c
21322,ci/cd
21322,aws
21323,cloud
21323,devops
21324,cloud
21324,linux
21324,docker
21324,gcp
21324,c/c++
21324,aws
21324,rust
21324,go
21324,azure
21325,cloud
21325,aws
21325,python
21325,sql
21325,machine_learning
21326,
21327,python
21327,ios
21327,spark
21327,warehousing
21327,redis
21327,aws
21327,redshift
21327,snowflake
21327,sql
21327,machine_learning
21327,airflow
21328,python
21328,programming
21328,sql
21329,r
21329,perl
21329,javascript
21329,sas
21329,python
21330,git
21330,vue
21330,aws
21330,azure
21331,back-end
21331,unix
21331,java
21331,nlp
21331,python
21331,sql
21331,machine_learning
21331,postgres
21332,r
21332,numpy
21332,pandas
21332,scikit-learn
21332,cloud
21332,aws
21332,pyspark
21332,python
21332,tableau
21332,ml
21332,rshiny
21332,nltk
21332,apache
21332,machine_learning
21332,spark
21333,cloud
21333,aws
21333,azure
21334,oracle
21334,c++
21334,java
21334,shell
21334,programming
21334,xml
21334,linux
21334,sql
21334,server
21334,c
21335,
21336,data_lake
21336,warehousing
21336,cloud
21336,gcp
21336,aws
21336,python
21336,redshift
21336,etl
21336,bigquery
21336,snowflake
21336,sql
21336,bi
21336,server
21336,machine_learning
21336,azure
21336,spark
21337,excel
21337,saas
21337,power_bi
21337,slack
21338,java
21338,python
21338,pytorch
21338,tensorflow
21338,machine_learning
21339,scrum
21339,golang
21339,aws
21339,mysql
21339,agile
21340,
21341,
21342,scrum
21342,backend
21342,agile
21342,sql
21343,
21344,microsoft
21344,ibm
21344,power_bi
21344,sas
21344,agile
21344,etl
21344,cognos
21344,sql
21344,bi
21344,ssrs
21345,unix
21345,golang
21345,javascript
21345,ruby
21345,aws
21345,python
21345,coding
21345,postgresql
21346,cloud
21346,saas
21346,powerpoint
21346,oracle
21346,spreadsheet
